,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2184,997709250404692792,https://www.airbnb.com/rooms/997709250404692792,20241109184856,2024-11-09,city scrape,Condo 3 chambres parking inclu,"Immerse yourself in the elegance of this 3 bedroom apartment, located a short walk a few minutes from Old Quebec. Located in a vibrant neighborhood, this home is the perfect base for discovering the rich heritage and hidden gems of the city.",,https://a0.muscache.com/pictures/miso/Hosting-997709250404692792/original/a4ab73de-21f1-4589-8008-74ea7cfb4fae.jpeg,540915749,https://www.airbnb.com/users/show/540915749,Antoine,2023-10-08,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/21bc822d-80a1-4457-be4d-ee5f84360bda.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/21bc822d-80a1-4457-be4d-ee5f84360bda.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Saint-Jean-Baptiste,,46.81137,-71.22146,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Freezer"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Essentials"", ""55 inch HDTV with Netflix"", ""Coffee maker: drip coffee maker"", ""Smoke alarm"", ""Clothing storage"", ""Bathtub"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Free parking on premises"", ""Hot water"", ""Private patio or balcony"", ""Hangers"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Room-darkening shades"", ""Mini fridge"", ""Hair dryer"", ""Washer"", ""Microwave"", ""Dishwasher"", ""Shower gel"", ""Dining table"", ""Cleaning products"", ""Cooking basics"", ""Kitchen"", ""Wifi"", ""Shampoo""]",$114.00,1,365,1,31,365,365,1.4,365.0,,t,5,12,40,55,2024-11-09,92,86,5,2023-10-13,2024-10-25,4.84,4.89,4.82,4.93,4.92,4.8,4.87,"315605, expires: 2025-10-02",f,1,1,0,0,7.01
2186,43095783,https://www.airbnb.com/rooms/43095783,20241109184856,2024-11-09,city scrape,QBEDS Hostel -Amazing location! 8 Beds Mixed Dorm,"THE BEST HOSTEL IN TOWN!<br /><br />QBEDS Hostel is ideally located on Grande-Allée street, which is undoubtedly the most popular street in Quebec City! You can find various bars, cafes and restaurants on Grande-Allee street, in the heart of downtown Quebec City. Its unique funky design and vibe will definitely make you feel like home! We have everything you have always dreamt of; a cinema room, an indoor forest with lots of hammocks, a fully equipped bar and much more!","Grande-Allée Street is located in the heart of Old Quebec, which is where most events and festivals happen all year long. Located at a walking distance from most major attractions like the Parliament, the Château Frontenac and the Plains of Abraham, QBEDS Hostel is right in the middle of all the action! You will also find various bars, cafes and restaurants all along Grande-Allee street and the surrounding streets. This street is also part of the historic town, since it was used in the 19th century as a residential street for the rich upper-class in Quebec City. You can admire the architecture of QBEDS Hostel, which was built in 1900 by William A. Marsh, a rich salesman. You'll notice the historic aspects of our building both inside and outside the building, who was well preserved throughout the years.",https://a0.muscache.com/pictures/515f973a-d269-476d-9ed5-73d834470efa.jpg,337053723,https://www.airbnb.com/users/show/337053723,Michael,2020-02-18,"Quebec City, Canada",,within an hour,98%,100%,f,https://a0.muscache.com/im/pictures/user/8bc0911d-81ee-4b7a-bb60-57afbc74ff8b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8bc0911d-81ee-4b7a-bb60-57afbc74ff8b.jpg?aki_policy=profile_x_medium,,19,22,"['phone', 'work_email']",t,t,Neighborhood highlights,Vieux-Québec/Cap-Blanc/Colline parlementaire,,46.80523,-71.21688,Shared room in hostel,Shared room,8,13.0,13 shared baths,1.0,8.0,"[""Exterior security cameras on property"", ""Gym"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Smoke alarm"", ""Heating"", ""First aid kit"", ""Backyard"", ""Hangers"", ""Iron"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Washer"", ""Kitchen"", ""Wifi"", ""Shampoo""]",$35.00,1,1125,1,1,1,1125,1.0,256.6,,t,30,60,90,294,2024-11-09,91,7,1,2021-08-01,2024-10-14,4.66,4.77,4.65,4.89,4.85,4.95,4.69,"300716, expires: 2024-12-31",t,19,0,7,12,2.28
2187,10249922,https://www.airbnb.com/rooms/10249922,20241109184856,2024-11-09,city scrape,Les Immeubles Charlevoix - Le Quai St-André 1180,"1200 sq. ft. condo located on the fourth floor of an entirely renovated Old Port building. Its theatrical decor with bright colours is matched by the luxury of its lighting, large windows and 20 ft. ceilings.","Tourist area. <br /><br />Near: <br />Restaurants, boutiques, antique shops <br />Civilisation Museum <br />Old Port Farmers' Market <br />Petit Champlain area <br />Old Quebec <br />Gare du Palais (bus and train station) <br />Bike paths",https://a0.muscache.com/pictures/9c1c7b0f-a686-4342-bbdf-cbd06600e4b0.jpg,34462857,https://www.airbnb.com/users/show/34462857,Les Immeubles Charlevoix Courtier,2015-05-28,"Baie-Saint-Paul, Canada",,within an hour,96%,99%,t,https://a0.muscache.com/im/pictures/user/8571f86e-1640-48c5-bf7e-eb9407c8edd6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8571f86e-1640-48c5-bf7e-eb9407c8edd6.jpg?aki_policy=profile_x_medium,,73,108,"['email', 'phone']",t,t,Neighborhood highlights,Vieux-Québec/Cap-Blanc/Colline parlementaire,,46.81679916,-71.20490265,Entire loft,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,"[""Fire extinguisher"", ""Oven"", ""Dryer"", ""Essentials"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hot water"", ""TV with standard cable"", ""Hangers"", ""Refrigerator"", ""Iron"", ""Air conditioning"", ""Keypad"", ""Hair dryer"", ""Stove"", ""Washer"", ""Microwave"", ""Dishwasher"", ""Coffee maker"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen"", ""Wifi"", ""Shampoo""]",$260.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,20,36,66,335,2024-11-09,56,8,0,2016-01-31,2024-10-03,4.45,4.68,4.73,4.78,4.45,4.85,4.31,"244801, expires: 2024-12-31",t,64,49,0,0,0.52
2194,851870862252702529,https://www.airbnb.com/rooms/851870862252702529,20241109184856,2024-11-09,city scrape,Luxueux condo - Ville de Québec !,"Relax in this quiet and stylish home!!<br /><br />Great opportunity to stay in a beautiful, spacious and luxurious condo in the center of Quebec City.<br /><br />Facing the wonders of Quebec City!<br /><br />2 bedrooms, bathroom, living room and office, large new kitchen with all amenities.<br /><br />- Air conditioning<br />- 2 bedrooms<br />- Terrace<br />- With parking,<br /><br />the most lively and most lively area.<br /><br />Restaurants, bars, terraces, shops, grocery store, pharmacy and parks.<br /><br />5 min walk from Old Quebec.<br /><br />CITQ 295651",The wonders of the city depends on the seasons:<br />- Summer festival on the plains of Abraham.<br />- Montmorency Falls<br />- Orléans Islands<br />- Carnival (Winter)<br />- Skiing,https://a0.muscache.com/pictures/airflow/Hosting-851870862252702529/original/f3a2f8f3-447a-4a32-ae33-f4ce95f4190d.jpg,506371977,https://www.airbnb.com/users/show/506371977,Jean-René,2023-03-21,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-506371977/original/a4e1dffe-b883-4772-a5c1-3a4d95c3e2b0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-506371977/original/a4e1dffe-b883-4772-a5c1-3a4d95c3e2b0.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Saint-Roch,,46.81385,-71.22706,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Free street parking"", ""Freezer"", ""Smart lock"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Essentials"", ""Cleaning available during stay"", ""Crib - available upon request"", ""Smoke alarm"", ""Self check-in"", ""Clothing storage"", ""Bathtub"", ""Body soap"", ""Heating"", ""Wine glasses"", ""Toaster"", ""Coffee"", ""City skyline view"", ""Bed linens"", ""Dishes and silverware"", ""Free parking on premises"", ""High chair - always at the listing"", ""Outdoor dining area"", ""Hot water"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Baby bath"", ""Hangers"", ""BBQ grill"", ""Pets allowed"", ""Iron"", ""Refrigerator"", ""Outdoor furniture"", ""Room-darkening shades"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Bidet"", ""Dedicated workspace"", ""Mini fridge"", ""Hair dryer"", ""Washer"", ""TV"", ""Shared patio or balcony"", ""Microwave"", ""Dishwasher"", ""Coffee maker"", ""Dining table"", ""Cleaning products"", ""Cooking basics"", ""Kitchen"", ""Wifi""]",$164.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,24,43,73,312,2024-11-09,55,37,5,2023-04-07,2024-11-02,4.85,4.84,4.84,4.89,4.91,4.64,4.78,"295651, expires: 2025-03-06",t,1,1,0,0,2.83
2199,1090621592614139522,https://www.airbnb.com/rooms/1090621592614139522,20241109184856,2024-11-09,city scrape,301 Free Parking Downtown Quebec,"Large fully renovated 2 bedroom apartment located in the lower town close to all services and attractions. Modern design, the open-air accommodation is fully equipped: SMART TV, WASHER, DRYER, AIR CONDITIONING, INTERNET. Enjoy your stay enjoying the best restaurants and the best of life. This place will charm you with its unique character, large windows and high ceilings. Secure entrance, intercom system. Free parking behind the building.",,https://a0.muscache.com/pictures/miso/Hosting-1090621592614139522/original/a3b18e2f-1292-4c52-bb7b-f72d57e83a71.jpeg,363960963,https://www.airbnb.com/users/show/363960963,Roxanne,2020-08-23,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9a18c5bc-58b3-47c8-944d-0320fd97d11b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a18c5bc-58b3-47c8-944d-0320fd97d11b.jpg?aki_policy=profile_x_medium,,5,5,['phone'],t,t,,Saint-Roch,,46.81365,-71.22638,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Ethernet connection"", ""Radiant heating"", ""Extra pillows and blankets"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Clothing storage: closet"", ""Free residential garage on premises \u2013 1 space"", ""Fire extinguisher"", ""Hot water kettle"", ""Essentials"", ""Cleaning available during stay"", ""Other electric stove"", ""Coffee maker: drip coffee maker"", ""Pocket wifi"", ""Smoke alarm"", ""Stainless steel oven"", ""Self check-in"", ""Wine glasses"", ""Toaster"", ""Bed linens"", ""Long term stays allowed"", ""Dishes and silverware"", ""First aid kit"", ""Hot water"", ""Arcade games"", ""Indoor fireplace: electric"", ""Mosquito net"", ""Hangers"", ""Baking sheet"", ""Iron"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Room-darkening shades"", ""Keypad"", ""Hair dryer"", ""TV"", ""Microwave"", ""Dishwasher"", ""Dining table"", ""Cooking basics"", ""Kitchen"", ""Wifi""]",$95.00,2,365,2,2,365,365,2.0,365.0,,t,25,55,85,265,2024-11-09,34,34,1,2024-03-07,2024-10-25,4.15,4.35,4.06,4.68,4.12,4.26,4.15,"306005, expires: 2025-07-31",t,5,5,0,0,4.11
2201,1010878383454580552,https://www.airbnb.com/rooms/1010878383454580552,20241109184856,2024-11-09,city scrape,Le Beauport_47,"Between the Boul. des Chutes and Avenue Royale, this building, is very well located. Close to grocery stores, pharmacies and banks/Desjardins, all shopping can be done on foot. <br />New construction with radiant floor, very large kitchen! <br />This fully equipped home will meet your temporary relocation needs.<br /><br />Cats and dogs allowed with overload.",,https://a0.muscache.com/pictures/miso/Hosting-1010878383454580552/original/0cc3d380-9388-4117-b5ac-255fad0ca0e2.png,543419159,https://www.airbnb.com/users/show/543419159,Joanne,2023-10-25,"Levis, Canada",,within a day,90%,63%,t,https://a0.muscache.com/im/pictures/user/User-543419159/original/c08c6a34-f021-4816-a2c1-82e6ef09d4bd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-543419159/original/c08c6a34-f021-4816-a2c1-82e6ef09d4bd.jpeg?aki_policy=profile_x_medium,Saint-Sacrement,24,24,"['email', 'phone']",t,t,,Quartier 5-4,,46.86135,-71.18759,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,4.0,"[""Fire extinguisher"", ""Heating"", ""Pets allowed"", ""Hair dryer"", ""Washer"", ""TV"", ""Free parking on premises"", ""Smoke alarm"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace""]",$114.00,31,365,31,31,365,365,31.0,365.0,,t,29,59,89,89,2024-11-09,0,0,0,,,,,,,,,,,f,15,15,0,0,
2202,35912761,https://www.airbnb.com/rooms/35912761,20241109184856,2024-11-09,city scrape,"Spacieux 4 1/2 au centre de la ville, aire ouverte","- open plan apartment, very clean, well-equipped, private bathroom <br />- Possibility to reserve a second apartment in the same building for 2 <br />   extra people.<br />- independent entrance with digital and secure combination<br />- large barred portico to store your miscellaneous equipment<br />- safe, quiet and dynamic<br />neighborhood - 2 minutes from the motorways <br />- nearby public transportation system<br />- all within a 10 minute drive ! <br />It's a pleasure to have you there!",,https://a0.muscache.com/pictures/1df1dcc0-7f93-4c8d-8ea7-0e738e92ed49.jpg,34543873,https://www.airbnb.com/users/show/34543873,Marguerite,2015-05-29,,"J'adore les voyages!! Recevoir ou demeurer avec les gens de la place me permet de mieux comprendre leur culture et leur mode de vie. 
Je suis dynamique, easy going, sociable, respectueuse des gens.
Très hâte de vous rencontrer !! ",,,100%,f,https://a0.muscache.com/im/pictures/user/49388981-3f02-43be-a7a8-615e5fed7379.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/49388981-3f02-43be-a7a8-615e5fed7379.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Neufchâtel-Est/Lebourgneuf,,46.85448,-71.28769,Entire bungalow,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Conditioner"", ""Extra pillows and blankets"", ""Free street parking"", ""Freezer"", ""Clothing storage: closet"", ""Rice maker"", ""Smart lock"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Single level home"", ""Oven"", ""Dryer"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Self check-in"", ""Bathtub"", ""Body soap"", ""Heating"", ""Wine glasses"", ""Toaster"", ""Private backyard"", ""Bed linens"", ""Long term stays allowed"", ""Dishes and silverware"", ""First aid kit"", ""Outdoor dining area"", ""Free parking on premises"", ""Hot water"", ""Hangers"", ""BBQ grill"", ""Iron"", ""Refrigerator"", ""Outdoor furniture"", ""Housekeeping - available at extra cost"", ""Hair dryer"", ""Stove"", ""Washer"", ""TV"", ""Microwave"", ""Dishwasher"", ""Coffee maker"", ""Shower gel"", ""Dining table"", ""Cleaning products"", ""Cooking basics"", ""Kitchen"", ""Wifi"", ""Shampoo""]",$80.00,32,385,32,32,1125,1125,32.0,1125.0,,t,7,37,67,342,2024-11-09,5,0,0,2019-08-07,2020-03-08,4.8,4.8,5.0,5.0,5.0,5.0,4.6,,f,2,2,0,0,0.08
2204,831990200078742172,https://www.airbnb.com/rooms/831990200078742172,20241109184856,2024-11-09,city scrape,Petit Paradis,"Spacious house in a very quiet area 7 minutes from the highway, 15 minutes from Old Quebec, and two minutes from a grocery store. Extensive, exceptional backyard with a 12-foot cedar hedge that gives you full privacy. A very warm place that will force you to come back.<br /><br />Registration number: 302299",,https://a0.muscache.com/pictures/miso/Hosting-831990200078742172/original/54d0eca4-0fec-4674-9e8e-5bb6fe0a2b87.jpeg,208740626,https://www.airbnb.com/users/show/208740626,Sébastien,2018-08-10,"Québec City, Canada","Je suis enseignant d’anglais langue seconde au secondaire et j’ai trois filles, 19, 22 et 28 ans. J’adore voyager. 


Numéro d’enregistrement : 302299",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/4169f9e3-7d4e-4cfa-9c7d-2b2c0fb63eb1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4169f9e3-7d4e-4cfa-9c7d-2b2c0fb63eb1.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,Quartier 5-1,,46.90084,-71.21864,Entire bungalow,Entire home/apt,6,1.5,1.5 baths,3.0,2.0,"[""Private pool"", ""Central heating"", ""Stainless steel single oven"", ""Extra pillows and blankets"", ""Free street parking"", ""Board games"", ""Freezer"", ""Rice maker"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Frigidaire refrigerator"", ""Hot water kettle"", ""Private entrance"", ""Host greets you"", ""Essentials"", ""Ivory body soap"", ""Coffee maker: drip coffee maker"", ""Portable fans"", ""Smoke alarm"", ""Barbecue utensils"", ""Bathtub"", ""Fire pit"", ""Wine glasses"", ""Toaster"", ""Private backyard"", ""Bed linens"", ""Books and reading material"", ""Dishes and silverware"", ""Free parking on premises"", ""Herbal essence conditioner"", ""Outdoor dining area"", ""Hot water"", ""Arcade games"", ""Private patio or balcony"", ""Mosquito net"", ""Hangers"", ""BBQ grill"", ""Baking sheet"", ""Iron"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Mini fridge"", ""Hair dryer"", ""TV"", ""Microwave"", ""Herbal essence shampoo"", ""Outdoor playground"", ""Dishwasher"", ""Sun loungers"", ""Cleaning products"", ""Cooking basics"", ""Kitchen"", ""Wifi"", ""Clothing storage: closet, wardrobe, and dresser"", ""Electric stove"", ""Bread maker""]",$206.00,2,7,2,2,7,7,2.0,7.0,,t,0,10,40,130,2024-11-09,28,15,0,2023-03-12,2024-09-06,4.86,4.86,4.86,4.93,4.96,4.93,4.89,"302299, expires: 2025-02-28T00:00:00Z",t,4,1,3,0,1.38
2213,691193156159701677,https://www.airbnb.com/rooms/691193156159701677,20241109184856,2024-11-09,city scrape,Initial | Époque | Ville de Québec,"Perfectly located in the heart of the Saint-Jean-Baptiste District, this grand 5-bedroom apartment also offers a huge kitchen  for gathering. <br /><br />Located just steps from the beginnings, attractions, old Quebec, highways and urban life, this apartment certainly has something to make your stay in Quebec memorable. <br /><br />Rental + 90 days (full month)","""The Saint-Jean-Baptiste district awaits you!<br />Come and discover a neighborhood in the heart of Quebec City. Meet warm, authentic, endearing, and passionate people. Discover the richness of its history, architecture, and attractions and be seduced by its artisans.<br /><br />Fins palaces and gourmands, you have a meeting with the flavors of the Saint-Jean-Baptiste district! Give birth to an afternoon craving in the artisanal shops and delicatessens that are famous for the Faubourg. Share a moment with friends at its friendly bars where locals gather in a friendly way. Discover the many multiethnic restaurants that open their doors.<br /><br />Come entertain, dance, and watch all kinds of shows in the local bars, pubs, bistros, and cabarets. Under the flakes and hot season, treat yourself to the original boutiques that the neighborhood has to offer: handmade items, import products, and a variety of creations. Visit unique clothing, shoe, and accessory shops in Quebec City.<br /><br ",https://a0.muscache.com/pictures/miso/Hosting-691193156159701677/original/86897e61-662a-4cf4-acdb-eb946db12697.jpeg,19909639,https://www.airbnb.com/users/show/19909639,Louis,2014-08-12,"Quebec City, Canada","On a grandi dans des  familles ou recevoir était naturel. Quand il y en a pour 5, il y en a pour 6, répétait ma mère. La porte ouverte et le cœur accueillant. 
 
Chez nous, le chalet était un lieu sacré, un 600 pi2 qui pouvait recevoir autant de personne que notre cœur était prêt à en recevoir. 
 
Recevoir simplement. Accueillir chaleureusement. Partager et s’unir pour mieux grandir. 
 
Et puis, en grandissant, recevoir n’était plus simplement naturel, c’était nécessaire.
Alors du haut de nos valeurs les plus sincères, on en a fait un métier: 
 
Rendre des lieux d’évasion entre ville et montagne accessibles et accueillants pour rassembler et partager. 
 
Aujourd’hui notre grande famille compte 40 établissements dans lesquels se multiplient les souvenirs. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-19909639/original/64c85439-d1c2-4dd3-af76-3f7a7df1975d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-19909639/original/64c85439-d1c2-4dd3-af76-3f7a7df1975d.jpeg?aki_policy=profile_x_medium,,97,145,"['email', 'phone']",t,t,Neighborhood highlights,Saint-Jean-Baptiste,,46.811843,-71.218616,Entire rental unit,Entire home/apt,12,2.0,2 baths,5.0,6.0,"[""Fast wifi \u2013 492 Mbps"", ""Fire extinguisher"", ""Heating"", ""Keypad"", ""Washer"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Self check-in"", ""Carbon monoxide alarm""]",$100.00,60,1125,60,90,1125,1125,85.4,1125.0,,t,0,30,60,335,2024-11-09,2,2,0,2023-12-23,2024-07-01,5.0,4.5,4.5,5.0,5.0,5.0,5.0,,t,50,50,0,0,0.19
2221,1253777092989235580,https://www.airbnb.com/rooms/1253777092989235580,20241109184856,2024-11-09,city scrape,chambre dans le bois,"Welcome to our home!<br />Our house is almost in the woods but close to the city and all amenities, come and relax, do outdoor activities or explore the tourist attractions of Quebec City we will be happy to advise you according to your needs!",,https://a0.muscache.com/pictures/miso/Hosting-1253777092989235580/original/1056ed13-4260-4405-9977-b7f3c55d230a.jpeg,5369539,https://www.airbnb.com/users/show/5369539,Mathilde,2013-03-07,"Quebec, Canada","Nous sommes une famille franco-canadienne nous avons 2 enfants Milo 5 ans et Louise 9 ans.
Nous sommes arrivés a Québec depuis  plus de dix ans 
Fabien est menuisier Charpentier et Mathilde fleuriste 
nous aimons la nature,les voyages, les animaux, découvrir et apprendre...",within a few hours,100%,33%,f,https://a0.muscache.com/im/pictures/user/User-5369539/original/e6513865-485f-45a9-9ef0-40674ca1f14b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-5369539/original/e6513865-485f-45a9-9ef0-40674ca1f14b.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Val-Bélair,,46.85150981426131,-71.45230607923475,Private room in home,Private room,5,1.0,1 bath,2.0,2.0,"[""Fire pit"", ""Host greets you"", ""Hair dryer"", ""Washer"", ""TV"", ""Pool"", ""Indoor fireplace"", ""Pool table"", ""Outdoor dining area"", ""Free parking on premises"", ""Smoking allowed"", ""Smoke alarm"", ""BBQ grill"", ""Kitchen"", ""Wifi"", ""Carbon monoxide alarm""]",$58.00,1,20,1,1,20,20,1.0,20.0,,t,16,33,63,324,2024-11-09,0,0,0,,,,,,,,,,"317005, expires: 2024-12-18",f,1,0,1,0,
2230,1098532596195992920,https://www.airbnb.com/rooms/1098532596195992920,20241109184856,2024-11-09,city scrape,"3 chambres, un parking gratuit, Laveuse Sécheuse","The apartment is perfectly located 5 minutes from all the attractions of Old Quebec. The fully renovated and equipped apartment is located in a heritage house from 1844.  The kitchen and living room are on the 3rd floor there are stairs to get there. The 3 bedroom, 2 full bathroom apartment has just been renovated for your comfort while keeping the character of the period. Washer-dryer and dishwasher are included in the apartment.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA5ODUzMjU5NjE5NTk5MjkyMA%3D%3D/original/ac314114-36e6-41f3-a98a-b05134347191.jpeg,140783325,https://www.airbnb.com/users/show/140783325,Carole-Ann,2017-07-16,"Quebec City, Canada",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/79f1b3ab-3377-4069-b056-b675c7c28977.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/79f1b3ab-3377-4069-b056-b675c7c28977.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,Vieux-Québec/Cap-Blanc/Colline parlementaire,,46.81243,-71.21055,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Conditioner"", ""Extra pillows and blankets"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Smart lock"", ""Other stove"", ""Fire extinguisher"", ""Hot water kettle"", ""Patio or balcony"", ""Blender"", ""Oven"", ""Essentials"", ""Smoke alarm"", ""Self check-in"", ""Clothing storage"", ""Coffee maker: Keurig coffee machine"", ""Body soap"", ""Heating"", ""Wine glasses"", ""Toaster"", ""Bed linens"", ""Books and reading material"", ""Dishes and silverware"", ""First aid kit"", ""Long term stays allowed"", ""Hot water"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Room-darkening shades"", ""Dedicated workspace"", ""Hair dryer"", ""TV"", ""Central air conditioning"", ""Microwave"", ""Dishwasher"", ""Shower gel"", ""Dining table"", ""Cleaning products"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen"", ""Wifi"", ""Shampoo""]",$160.00,3,365,2,3,365,365,3.0,365.0,,t,3,9,39,85,2024-11-09,46,46,4,2024-03-06,2024-11-01,4.91,4.78,4.89,4.93,5.0,4.96,4.89,"317515, expires: 2025-02-06T17:30:43Z",t,4,4,0,0,5.54
